ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2020-01-02 00:00:00+00:00,35,43,10038,128.0,128.57,128.0,128.43,13537838,LQD
2020-01-03 00:00:00+00:00,35,43,10038,128.56,129.0,128.28,128.59,2952544,LQD
2020-01-06 00:00:00+00:00,35,43,10038,128.71,128.86,128.14,128.54,5331910,LQD
2020-01-07 00:00:00+00:00,35,43,10038,128.27,128.27,127.85,128.0,1312971,LQD
2020-01-08 00:00:00+00:00,35,43,10038,128.0,128.31,127.675,127.73,2442384,LQD
2020-01-09 00:00:00+00:00,35,43,10038,127.7,128.39,127.67,128.34,1855064,LQD
2020-01-10 00:00:00+00:00,35,43,10038,128.3,128.84,128.3,128.7,1586571,LQD
2020-01-13 00:00:00+00:00,35,43,10038,128.54,128.54,128.33,128.39,840692,LQD
2020-01-14 00:00:00+00:00,35,43,10038,128.35,128.56,128.32,128.5,1644143,LQD
2020-01-15 00:00:00+00:00,35,43,10038,128.83,128.87,128.64,128.8,1920763,LQD
2020-01-16 00:00:00+00:00,35,43,10038,128.83,129.11,128.755,128.99,1727648,LQD
2020-01-17 00:00:00+00:00,35,43,10038,128.65,129.085,128.61,128.99,7703002,LQD
2020-01-21 00:00:00+00:00,35,43,10038,128.75,129.88,128.74,129.61,5631803,LQD
2020-01-22 00:00:00+00:00,35,43,10038,130.0,130.0,129.67,129.68,1361677,LQD
2020-01-23 00:00:00+00:00,35,43,10038,129.75,129.99,129.74,129.85,1789915,LQD
2020-01-24 00:00:00+00:00,35,43,10038,130.0,130.215,129.965,130.07,1984061,LQD
2020-01-27 00:00:00+00:00,35,43,10038,130.03,130.45,129.99,130.32,2143430,LQD
2020-01-28 00:00:00+00:00,35,43,10038,130.32,130.465,130.13,130.25,3154111,LQD
2020-01-29 00:00:00+00:00,35,43,10038,130.26,130.87,130.26,130.75,1864123,LQD
2020-01-30 00:00:00+00:00,35,43,10038,130.67,130.94,130.48,130.75,2738174,LQD
2020-01-31 00:00:00+00:00,35,43,10038,131.0,131.155,130.76,131.06,4122259,LQD
2020-02-03 00:00:00+00:00,35,43,10038,130.75,131.14,130.42,130.65,3468277,LQD
2020-02-04 00:00:00+00:00,35,43,10038,130.3,130.5,130.14,130.3,1347915,LQD
2020-02-05 00:00:00+00:00,35,43,10038,130.0,130.31,130.0,130.24,1543444,LQD
2020-02-06 00:00:00+00:00,35,43,10038,130.25,130.44,130.19,130.19,1662083,LQD
2020-02-07 00:00:00+00:00,35,43,10038,130.2,130.88,130.2,130.69,2520734,LQD
2020-02-10 00:00:00+00:00,35,43,10038,131.0,131.06,130.805,131.04,1557282,LQD
2020-02-11 00:00:00+00:00,35,43,10038,131.25,131.25,130.795,130.81,4115690,LQD
2020-02-12 00:00:00+00:00,35,43,10038,130.7,130.81,130.605,130.81,1206223,LQD
2020-02-13 00:00:00+00:00,35,43,10038,130.75,130.9,130.64,130.66,1103693,LQD
2020-02-14 00:00:00+00:00,35,43,10038,131.03,131.37,130.86,131.37,2965947,LQD
2020-02-18 00:00:00+00:00,35,43,10038,131.31,131.345,131.04,131.22,2732583,LQD
2020-02-19 00:00:00+00:00,35,43,10038,131.15,131.29,131.01,131.09,1898481,LQD
2020-02-20 00:00:00+00:00,35,43,10038,131.24,131.49,131.15,131.49,3844575,LQD
2020-02-21 00:00:00+00:00,35,43,10038,131.8,132.045,131.67,131.75,2508865,LQD
2020-02-24 00:00:00+00:00,35,43,10038,131.75,132.155,131.74,131.74,2578676,LQD
2020-02-25 00:00:00+00:00,35,43,10038,132.07,132.195,131.7,131.9,5458551,LQD
