ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2020-01-02 00:00:00+00:00,35,43,17024,92.19,93.19,91.109,91.66,1355462,VNQ
2020-01-03 00:00:00+00:00,35,43,17024,91.46,92.45,91.03,92.35,1558046,VNQ
2020-01-06 00:00:00+00:00,35,43,17024,92.3,92.71,91.87,92.36,2041974,VNQ
2020-01-07 00:00:00+00:00,35,43,17024,92.38,92.38,90.86,91.22,1642690,VNQ
2020-01-08 00:00:00+00:00,35,43,17024,91.4,91.84,91.07,91.84,1372474,VNQ
2020-01-09 00:00:00+00:00,35,43,17024,91.63,91.87,91.36,91.53,1355936,VNQ
2020-01-10 00:00:00+00:00,35,43,17024,91.3,92.39,91.3,92.38,1185426,VNQ
2020-01-13 00:00:00+00:00,35,43,17024,92.33,93.39,92.33,93.35,1109287,VNQ
2020-01-14 00:00:00+00:00,35,43,17024,93.37,93.4,92.53,93.04,996036,VNQ
2020-01-15 00:00:00+00:00,35,43,17024,93.3,94.08,93.25,93.88,734611,VNQ
2020-01-16 00:00:00+00:00,35,43,17024,94.0,94.67,93.39,94.63,816556,VNQ
2020-01-17 00:00:00+00:00,35,43,17024,94.6,95.03,94.52,94.62,920438,VNQ
2020-01-21 00:00:00+00:00,35,43,17024,95.17,95.69,94.595,95.62,832767,VNQ
2020-01-22 00:00:00+00:00,35,43,17024,95.79,96.14,94.8,94.92,961732,VNQ
2020-01-23 00:00:00+00:00,35,43,17024,94.98,95.87,94.7,95.87,951780,VNQ
2020-01-24 00:00:00+00:00,35,43,17024,95.49,96.04,95.16,95.53,637809,VNQ
2020-01-27 00:00:00+00:00,35,43,17024,95.43,95.43,94.73,94.96,661071,VNQ
2020-01-28 00:00:00+00:00,35,43,17024,95.14,95.679,94.98,95.55,656783,VNQ
2020-01-29 00:00:00+00:00,35,43,17024,95.58,95.77,94.939,95.2,752445,VNQ
2020-01-30 00:00:00+00:00,35,43,17024,95.04,95.3,94.6,95.3,954009,VNQ
2020-01-31 00:00:00+00:00,35,43,17024,95.09,95.1,93.67,93.93,1522137,VNQ
2020-02-03 00:00:00+00:00,35,43,17024,94.0,94.95,93.0,94.13,2091090,VNQ
2020-02-04 00:00:00+00:00,35,43,17024,94.45,95.6,94.33,95.24,1189193,VNQ
2020-02-05 00:00:00+00:00,35,43,17024,95.3,95.95,95.05,95.27,1256426,VNQ
2020-02-06 00:00:00+00:00,35,43,17024,95.6,95.86,95.41,95.51,959313,VNQ
2020-02-07 00:00:00+00:00,35,43,17024,95.72,95.825,95.321,95.5,670064,VNQ
2020-02-10 00:00:00+00:00,35,43,17024,95.67,96.67,95.59,96.42,3167135,VNQ
2020-02-11 00:00:00+00:00,35,43,17024,96.7,97.95,96.57,97.37,869165,VNQ
2020-02-12 00:00:00+00:00,35,43,17024,97.53,98.245,97.13,97.75,1416450,VNQ
