ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2020-01-02 00:00:00+00:00,35,43,16658,12.81,12.84,12.705,12.78,2409069,USO
2020-01-03 00:00:00+00:00,35,43,16658,13.12,13.4,13.04,13.22,6952618,USO
2020-01-06 00:00:00+00:00,35,43,16658,13.39,13.44,13.125,13.17,4818092,USO
2020-01-07 00:00:00+00:00,35,43,16658,13.1,13.68,13.02,13.59,2949630,USO
2020-01-08 00:00:00+00:00,35,43,16658,13.3,13.3,12.395,12.55,14380852,USO
2020-01-09 00:00:00+00:00,35,43,16658,12.65,12.65,12.29,12.49,5917307,USO
2020-01-10 00:00:00+00:00,35,43,16658,12.45,12.52,12.34,12.4,3706873,USO
2020-01-13 00:00:00+00:00,35,43,16658,12.37,12.41,12.16,12.18,4468041,USO
2020-01-14 00:00:00+00:00,35,43,16658,12.14,12.31,12.14,12.22,4042044,USO
2020-01-15 00:00:00+00:00,35,43,16658,12.17,12.25,12.06,12.19,2334299,USO
2020-01-16 00:00:00+00:00,35,43,16658,12.24,12.355,12.1,12.31,3022974,USO
2020-01-17 00:00:00+00:00,35,43,16658,12.34,12.365,12.25,12.29,2716255,USO
2020-01-21 00:00:00+00:00,35,43,16658,12.26,12.33,12.12,12.21,4761523,USO
2020-01-22 00:00:00+00:00,35,43,16658,12.18,12.19,11.78,11.79,6190183,USO
2020-01-23 00:00:00+00:00,35,43,16658,11.71,11.76,11.501,11.71,8077259,USO
2020-01-24 00:00:00+00:00,35,43,16658,11.69,11.69,11.315,11.43,5804909,USO
2020-01-27 00:00:00+00:00,35,43,16658,11.3,11.4,10.96,11.11,6567062,USO
2020-01-28 00:00:00+00:00,35,43,16658,11.3,11.34,11.1,11.3,4253448,USO
2020-01-29 00:00:00+00:00,35,43,16658,11.34,11.405,11.095,11.13,5262359,USO
2020-01-30 00:00:00+00:00,35,43,16658,11.1,11.12,10.855,11.1,6224072,USO
2020-01-31 00:00:00+00:00,35,43,16658,11.08,11.08,10.71,10.84,6581973,USO
2020-02-03 00:00:00+00:00,35,43,16658,10.88,10.9,10.44,10.48,10691432,USO
2020-02-04 00:00:00+00:00,35,43,16658,10.7,10.82,10.37,10.42,9432070,USO
2020-02-05 00:00:00+00:00,35,43,16658,10.6,10.89,10.595,10.75,8684488,USO
2020-02-06 00:00:00+00:00,35,43,16658,10.9,10.9,10.56,10.81,5205342,USO
2020-02-07 00:00:00+00:00,35,43,16658,10.72,10.73,10.53,10.6,4495424,USO
2020-02-10 00:00:00+00:00,35,43,16658,10.57,10.575,10.39,10.45,5420636,USO
2020-02-11 00:00:00+00:00,35,43,16658,10.56,10.64,10.45,10.53,4666570,USO
2020-02-12 00:00:00+00:00,35,43,16658,10.66,10.92,10.645,10.81,7806381,USO
2020-02-13 00:00:00+00:00,35,43,16658,10.67,10.9,10.63,10.82,6609989,USO
2020-02-14 00:00:00+00:00,35,43,16658,10.89,11.0,10.845,11.0,4773976,USO
2020-02-18 00:00:00+00:00,35,43,16658,10.88,10.965,10.71,10.96,4813039,USO
2020-02-19 00:00:00+00:00,35,43,16658,11.0,11.25,11.0,11.23,5523290,USO
2020-02-20 00:00:00+00:00,35,43,16658,11.18,11.42,11.18,11.19,5216153,USO
2020-02-21 00:00:00+00:00,35,43,16658,11.17,11.205,11.0,11.19,5717561,USO
2020-02-24 00:00:00+00:00,35,43,16658,10.9,10.9,10.555,10.76,8029061,USO
2020-02-25 00:00:00+00:00,35,43,16658,10.77,10.81,10.4,10.5,6286379,USO
2020-02-26 00:00:00+00:00,35,43,16658,10.35,10.54,10.1,10.1,10431720,USO
2020-02-27 00:00:00+00:00,35,43,16658,10.1,10.11,9.605,9.81,9456404,USO
2020-02-28 00:00:00+00:00,35,43,16658,9.59,9.62,9.18,9.48,11281363,USO
2020-03-02 00:00:00+00:00,35,43,16658,9.67,10.02,9.4,10.02,9532929,USO
2020-03-03 00:00:00+00:00,35,43,16658,9.98,10.18,9.73,9.82,11950619,USO
2020-03-04 00:00:00+00:00,35,43,16658,9.96,10.12,9.77,9.91,14010262,USO
2020-03-05 00:00:00+00:00,35,43,16658,9.9,9.92,9.555,9.66,7247975,USO
2020-03-06 00:00:00+00:00,35,43,16658,9.48,9.48,8.601,8.7,16610376,USO
2020-03-09 00:00:00+00:00,35,43,16658,6.9,7.29,6.3,6.79,37915368,USO
2020-03-10 00:00:00+00:00,35,43,16658,6.8,7.33,6.8,7.1,22511081,USO
2020-03-11 00:00:00+00:00,35,43,16658,7.16,7.16,6.84,6.96,16497081,USO
2020-03-12 00:00:00+00:00,35,43,16658,6.61,6.79,6.4,6.49,24173615,USO
2020-03-13 00:00:00+00:00,35,43,16658,6.93,7.12,6.545,7.05,13998340,USO
2020-03-16 00:00:00+00:00,35,43,16658,6.5,6.5,6.0,6.14,18708386,USO
2020-03-17 00:00:00+00:00,35,43,16658,6.31,6.33,5.55,5.57,13999773,USO
2020-03-18 00:00:00+00:00,35,43,16658,5.54,5.57,4.29,4.96,33763987,USO
2020-03-19 00:00:00+00:00,35,43,16658,4.76,5.67,4.605,5.48,24582120,USO
2020-03-20 00:00:00+00:00,35,43,16658,5.7,5.89,4.685,4.95,35604416,USO
2020-03-23 00:00:00+00:00,35,43,16658,4.79,5.08,4.53,5.06,19636671,USO
2020-03-24 00:00:00+00:00,35,43,16658,5.1,5.2,4.795,5.07,18806948,USO
2020-03-25 00:00:00+00:00,35,43,16658,5.15,5.155,4.76,5.03,17987203,USO
2020-03-26 00:00:00+00:00,35,43,16658,4.95,4.97,4.645,4.79,25068531,USO
2020-03-27 00:00:00+00:00,35,43,16658,4.74,4.74,4.33,4.49,25397881,USO
2020-03-30 00:00:00+00:00,35,43,16658,4.3,4.34,4.03,4.25,32456863,USO
2020-03-31 00:00:00+00:00,35,43,16658,4.4,4.53,4.155,4.2,26889524,USO
2020-04-01 00:00:00+00:00,35,43,16658,4.22,4.46,4.135,4.4,32080845,USO
